latitude,longitude,altitude,geometry,RMC,site,drive,sol,easting,northing,elev_geoid,lon,lat,roll,pitch,yaw,yaw_rad,tilt,dist_m,dist_total_m,dist_km,dist_mi,drive_type
-4.73441,137.398649,-4080.32,Point,84_2044,84,2044,2979,8144263.369,-280630.746,-4080.32,137.3986492,-4.73441043,-1.62,2.76,145.16,2.5336,3.2,27.68,24100.72,23.84,14.81,final
-4.734435,137.398629,-4080.23,Point,84_2120,84,2120,2991,8144262.184,-280632.174,-4080.23,137.3986292,-4.73443452,-1.63,4.7,156.2,2.72618,4.97,3.64,24104.37,23.84,14.81,final
-4.734068,137.398459,-4081.62,Point,84_2352,84,2352,2995,8144252.106,-280610.468,-4081.62,137.3984592,-4.73406832,2.11,-2.01,-19.37,-0.33808,2.91,25.7,24130.07,23.87,14.83,final
-4.733104,137.398508,-4087.02,Point,85_0,85,0,3000,8144255.015,-280553.316,-4087.02,137.3985082,-4.73310414,-3.34,-1.72,28.68,0.50048,3.76,59.29,24189.36,23.93,14.87,final
-4.733262,137.399779,-4085.38,Point,85_538,85,538,3005,8144330.355,-280562.689,-4085.38,137.3997792,-4.73326226,-4.34,-1.62,90.07,1.57196,4.63,88.22,24277.58,24.01,14.92,final
-4.733507,137.401164,-4083.78,Point,85_1072,85,1072,3008,8144412.452,-280577.217,-4083.78,137.4011643,-4.73350736,-4.24,6.71,104.47,1.82341,7.93,86.35,24363.92,24.1,14.97,final
-4.733549,137.401895,-4081.32,Point,85_1486,85,1486,3011,8144455.787,-280579.693,-4081.32,137.4018954,-4.73354913,5.47,3.57,110.37,1.92628,6.53,49.56,24413.49,24.15,15,final
-4.733915,137.402414,-4078.93,Point,85_1808,85,1808,3013,8144486.549,-280601.358,-4078.93,137.4024143,-4.73391463,-4.09,6.93,131.61,2.2971,8.04,42.67,24456.16,24.19,15.03,final
-4.733523,137.403176,-4078.87,Point,85_2168,85,2168,3015,8144531.674,-280578.136,-4078.87,137.4031756,-4.73352286,1.05,4.65,68.49,1.1954,4.76,53.99,24510.14,24.24,15.06,final
-4.733628,137.404841,-4078.32,Point,85_2618,85,2618,3018,8144630.357,-280584.371,-4078.32,137.4048405,-4.73362805,-3.61,-0.68,86.36,1.50722,3.67,106.07,24616.22,24.35,15.13,final
-4.733675,137.405235,-4077.73,Point,86_0,86,0,3020,8144653.767,-280587.139,-4077.73,137.4052354,-4.73367475,-6.34,-0.13,86.36,1.50724,6.34,24.61,24640.82,24.37,15.14,final
-4.733801,137.405602,-4077.1,Point,86_174,86,174,3022,8144675.481,-280594.646,-4077.1,137.4056017,-4.7338014,-5.59,4.75,115.16,2.00994,7.33,23.54,24664.36,24.39,15.16,final
-4.733497,137.406099,-4079.46,Point,86_480,86,480,3025,8144704.949,-280576.629,-4079.46,137.4060989,-4.73349744,-4.49,-1.59,89.71,1.56571,4.77,36.73,24701.08,24.43,15.18,final
-4.733578,137.406417,-4079.47,Point,86_618,86,618,3026,8144723.78,-280581.399,-4079.47,137.4064166,-4.73357791,-2.68,4.04,116.32,2.0301,4.85,19.49,24720.58,24.45,15.19,final
-4.733887,137.407122,-4077.33,Point,86_978,86,978,3027,8144765.609,-280599.706,-4077.33,137.4071222,-4.73388676,-8.99,3.44,99.74,1.74086,9.62,48.09,24768.67,24.5,15.22,final
-4.733754,137.407648,-4078.68,Point,86_1218,86,1218,3028,8144796.78,-280591.853,-4078.68,137.4076481,-4.73375428,-8.57,-1.21,67.35,1.17549,8.65,33.32,24801.98,24.53,15.24,final
-4.733651,137.408116,-4080.67,Point,86_1456,86,1456,3032,8144824.532,-280585.707,-4080.67,137.4081163,-4.73365059,-7.9,-0.04,94.65,1.65198,7.9,30.86,24832.84,24.56,15.26,final
-4.733787,137.408928,-4081.48,Point,86_1840,86,1840,3036,8144872.624,-280593.793,-4081.48,137.4089277,-4.73378701,-3.53,2.7,87.8,1.53241,4.44,51.93,24884.77,24.61,15.29,final
-4.733836,137.409597,-4081.89,Point,86_2146,86,2146,3038,8144912.311,-280596.678,-4081.89,137.4095972,-4.73383568,-1.3,1.2,76.5,1.33525,1.77,40.91,24925.68,24.66,15.32,final
-4.733871,137.409918,-4081.89,Point,86_2302,86,2302,3040,8144931.35,-280598.766,-4081.89,137.4099184,-4.7338709,-1.95,-0.49,100.74,1.75826,2.01,19.23,24944.91,24.67,15.33,final
-4.733917,137.410464,-4082.35,Point,86_2596,86,2596,3042,8144963.68,-280601.519,-4082.35,137.4104638,-4.73391735,-8.2,1.95,99.2,1.73144,8.43,34.96,24979.87,24.71,15.35,final
-4.734289,137.411662,-4080.71,Point,87_0,87,0,3045,8145034.692,-280623.539,-4080.71,137.4116618,-4.73428884,-2.29,4.66,100.69,1.75744,5.19,80.19,25060.05,24.79,15.4,final
-4.734861,137.412503,-4076.49,Point,87_420,87,420,3047,8145084.536,-280657.448,-4076.49,137.4125027,-4.73486091,-3.3,4.46,132.12,2.30601,5.54,60.28,25120.33,24.85,15.44,final
-4.735278,137.41256,-4073.71,Point,87_696,87,696,3049,8145087.931,-280682.142,-4073.71,137.41256,-4.73527751,2.93,7.96,177.5,3.09804,8.48,27.9,25148.23,24.88,15.46,final
-4.735386,137.412544,-4072.91,Point,87_792,87,792,3052,8145086.979,-280688.547,-4072.91,137.412544,-4.73538556,-4.52,7.41,153.59,2.6807,8.67,7.09,25155.32,24.89,15.46,final
-4.73545,137.41253,-4072.46,Point,87_834,87,834,3072,8145086.171,-280692.369,-4072.46,137.4125303,-4.73545004,-4.39,-4.76,22.22,0.38778,6.47,4.26,25159.58,24.89,15.47,final
-4.735468,137.412783,-4071.58,Point,87_1078,87,1078,3074,8145101.144,-280693.416,-4071.58,137.4127829,-4.73546771,1.51,12.6,178.55,3.11635,12.69,24.9,25184.49,24.92,15.48,final
-4.73536,137.412325,-4073.98,Point,87_1444,87,1444,3076,8145073.971,-280687.054,-4073.98,137.4123245,-4.73536038,2.23,7.64,-175.86,-3.06937,7.96,38.76,25223.25,24.95,15.51,final
-4.735422,137.41213,-4073.5,Point,87_1712,87,1712,3079,8145062.424,-280690.728,-4073.5,137.4121297,-4.73542236,-12.36,12.39,134.96,2.35552,17.43,23.05,25246.3,24.98,15.52,final
-4.735649,137.411984,-4072.35,Point,87_1958,87,1958,3081,8145053.796,-280704.162,-4072.35,137.4119841,-4.735649,6.43,6.35,178.97,3.12357,9.03,20.15,25266.44,25,15.53,final
-4.735979,137.411954,-4069.22,Point,87_2214,87,2214,3083,8145051.999,-280723.752,-4069.22,137.4119538,-4.73597949,10.4,6.14,-160.27,-2.7972,12.06,23.9,25290.35,25.02,15.55,final
-4.735794,137.412362,-4066.51,Point,87_2536,87,2536,3086,8145076.188,-280712.743,-4066.51,137.4123619,-4.73579377,-9.01,-0.96,0.43,0.00743,9.06,31.64,25321.99,25.05,15.57,final
-4.735728,137.412381,-4066.48,Point,87_2578,87,2578,3088,8145077.344,-280708.838,-4066.48,137.4123814,-4.73572789,-4.78,-4.46,-35.19,-0.61418,6.53,4.49,25326.48,25.06,15.57,final
-4.73596,137.411883,-4069.79,Point,87_2896,87,2896,3109,8145047.802,-280722.587,-4069.79,137.411883,-4.73595984,-9.91,7.73,120.78,2.10801,12.55,44.42,25370.9,25.1,15.6,final
-4.735958,137.41188,-4069.98,Point,87_2902,87,2902,3110,8145047.628,-280722.477,-4069.98,137.4118801,-4.73595798,-9.7,7.63,121.13,2.1141,12.32,0.21,25371.11,25.1,15.6,final
-4.735992,137.4119,-4069.45,Point,88_0,88,0,3113,8145048.798,-280724.474,-4069.45,137.4118998,-4.73599167,-2.1,9.97,150.21,2.62174,10.18,7.06,25378.17,25.11,15.6,final
-4.736245,137.411937,-4066.36,Point,88_156,88,156,3117,8145050.983,-280739.487,-4066.36,137.4119367,-4.73624495,2.29,13.24,168.01,2.9323,13.44,17.39,25395.56,25.12,15.61,final
-4.736845,137.411838,-4063.32,Point,88_366,88,366,3120,8145045.114,-280775.031,-4063.32,137.4118377,-4.7368446,1.83,3.7,-167.63,-2.92565,4.13,37.78,25433.34,25.16,15.63,final
-4.737643,137.41117,-4062.61,Point,88_804,88,804,3136,8145005.562,-280822.357,-4062.61,137.4111704,-4.73764302,3.36,3.16,-121.64,-2.12301,4.61,69.54,25502.87,25.23,15.68,final
-4.738002,137.410462,-4065.48,Point,88_1230,88,1230,3138,8144963.545,-280843.612,-4065.48,137.4104616,-4.7380016,-4.48,-2.85,-144.83,-2.52781,5.31,57.93,25560.8,25.29,15.71,final
-4.738521,137.409464,-4067.16,Point,88_1734,88,1734,3140,8144904.388,-280874.406,-4067.16,137.4094635,-4.73852112,5.8,3.44,-122.12,-2.13134,6.74,69.28,25630.08,25.36,15.76,final
-4.739069,137.408707,-4064.18,Point,88_2130,88,2130,3143,8144859.541,-280906.878,-4064.18,137.4087069,-4.73906894,2.88,1.72,-158.24,-2.76176,3.36,58.4,25688.48,25.42,15.79,final
-4.739749,137.408232,-4060.02,Point,88_2422,88,2422,3145,8144831.367,-280947.184,-4060.02,137.4082316,-4.73974893,-2.74,7.18,-159.71,-2.78755,7.68,53.41,25741.9,25.47,15.82,final
-4.740179,137.407756,-4058.01,Point,88_2794,88,2794,3147,8144803.147,-280972.667,-4058.01,137.4077555,-4.74017884,7.53,-3.28,-71.29,-1.2443,8.21,49.26,25791.15,25.52,15.85,final
-4.740226,137.406784,-4056.57,Point,89_0,89,0,3149,8144745.584,-280975.452,-4056.57,137.4067844,-4.74022583,2,4.56,-110.66,-1.93144,4.98,61.07,25852.22,25.57,15.89,final
-4.740467,137.406285,-4054.15,Point,89_276,89,276,3151,8144715.965,-280989.725,-4054.15,137.4062847,-4.74046662,1.63,15.17,-156.9,-2.73837,15.26,34.12,25886.34,25.61,15.91,final
-4.74095,137.405605,-4049.66,Point,89_724,89,724,3154,8144675.659,-281018.367,-4049.66,137.4056047,-4.74094983,6.1,5.68,-128.43,-2.24147,8.33,51.47,25937.81,25.66,15.94,final
-4.741427,137.405029,-4046.31,Point,89_1082,89,1082,3156,8144641.506,-281046.678,-4046.31,137.4050286,-4.74142745,2.7,6.09,-134.11,-2.3407,6.66,47.78,25985.59,25.71,15.97,final
-4.741607,137.404373,-4045.05,Point,89_1466,89,1466,3158,8144602.649,-281057.315,-4045.05,137.404373,-4.7416069,6.24,1.21,-108.91,-1.9009,6.36,47.31,26032.9,25.75,16,final
-4.741805,137.403522,-4042.78,Point,89_1862,89,1862,3161,8144552.21,-281069.061,-4042.78,137.4035221,-4.74180507,10.35,8.96,-122.68,-2.14116,13.65,52.73,26085.63,25.81,16.04,final
-4.741918,137.403497,-4041.23,Point,89_1974,89,1974,3163,8144550.694,-281075.757,-4041.23,137.4034965,-4.74191803,-0.23,3.45,178.47,3.11496,3.46,10.97,26096.6,25.82,16.04,final
-4.741925,137.403502,-4041.25,Point,89_1992,89,1992,3165,8144551.005,-281076.192,-4041.25,137.4035018,-4.74192537,0.06,3.42,161.56,2.81971,3.42,1.6,26098.2,25.82,16.04,final
-4.741863,137.4035,-4041.83,Point,89_2034,89,2034,3183,8144550.895,-281072.469,-4041.83,137.4034999,-4.74186256,0.19,12.43,-177.13,-3.09152,12.44,3.63,26101.84,25.82,16.05,final
-4.741889,137.403055,-4042.61,Point,89_2380,89,2380,3185,8144524.545,-281074.017,-4042.61,137.4030554,-4.74188868,2.11,4.76,-126.58,-2.20932,5.21,37.15,26138.99,25.85,16.06,final
-4.742131,137.402623,-4040.37,Point,89_2638,89,2638,3188,8144498.911,-281088.373,-4040.37,137.4026229,-4.74213087,2.73,9.14,-120.45,-2.10227,9.53,30.51,26169.5,25.89,16.09,final
-4.74243,137.402133,-4037.32,Point,90_0,90,0,3190,8144469.89,-281106.103,-4037.32,137.4021333,-4.74242999,-1.1,3.29,-124.16,-2.16704,3.47,34.85,26204.35,25.92,16.11,final
-4.742424,137.401711,-4038.13,Point,90_232,90,232,3192,8144444.86,-281105.747,-4038.13,137.401711,-4.74242398,11.05,1.1,-88.4,-1.54288,11.11,26.34,26230.69,25.95,16.12,final
-4.74238,137.40133,-4038.53,Point,90_460,90,460,3195,8144422.298,-281103.125,-4038.53,137.4013304,-4.74237975,5.73,9.73,-120.79,-2.1081,11.27,25.07,26255.76,25.98,16.14,final
-4.742593,137.400759,-4036.5,Point,90_772,90,772,3197,8144388.399,-281115.774,-4036.5,137.4007585,-4.74259314,3.41,9.79,-111.15,-1.93985,10.36,38.8,26294.56,26.01,16.16,final
-4.742705,137.400559,-4036,Point,90_892,90,892,3199,8144376.55,-281122.386,-4036,137.4005586,-4.74270469,2.48,2.4,-106.58,-1.86021,3.45,14.06,26308.62,26.03,16.17,final
-4.742923,137.400191,-4035.19,Point,90_1102,90,1102,3202,8144354.73,-281135.33,-4035.19,137.4001905,-4.74292306,10.16,3.24,-118.41,-2.0666,10.66,25.92,26334.54,26.06,16.19,final
-4.74326,137.399926,-4032.86,Point,90_1348,90,1348,3203,8144339.055,-281155.29,-4032.86,137.399926,-4.7432598,4.82,11.3,-178.92,-3.1228,12.28,30.05,26364.59,26.08,16.21,final
-4.743512,137.399444,-4030.93,Point,90_1708,90,1708,3204,8144310.456,-281170.248,-4030.93,137.3994435,-4.74351215,11.87,7.01,-62.06,-1.08321,13.76,40.33,26404.92,26.13,16.23,final
-4.743465,137.399352,-4031.31,Point,90_1732,90,1732,3206,8144305.041,-281167.439,-4031.31,137.3993522,-4.74346476,8.81,0.79,-64.66,-1.12848,8.85,6.3,26411.22,26.13,16.24,final
-4.743474,137.399041,-4030.89,Point,90_1870,90,1870,3209,8144286.616,-281168.002,-4030.89,137.3990414,-4.74347426,8.3,-0.24,-95.87,-1.67327,8.3,18.8,26430.02,26.15,16.25,final
-4.743707,137.398645,-4028.63,Point,90_2078,90,2078,3210,8144263.114,-281181.779,-4028.63,137.3986449,-4.74370669,0.24,8.89,-136.51,-2.38261,8.89,28.72,26458.75,26.18,16.27,final
-4.743807,137.398355,-4026.99,Point,90_2270,90,2270,3211,8144245.903,-281187.718,-4026.99,137.3983545,-4.74380688,-5.83,5.99,-130.32,-2.27451,8.35,37.35,26516.61,26.2,16.28,final
-4.744158,137.397968,-4024.33,Point,90_2630,90,2630,3212,8144223.015,-281208.506,-4024.33,137.3979684,-4.74415759,1.96,11.01,-100.09,-1.74689,11.18,37.35,26516.61,26.24,16.3,final
-4.744593,137.397664,-4020.68,Point,90_2990,90,2990,3216,8144204.983,-281234.333,-4020.68,137.3976641,-4.7445933,0.32,14.26,-174.74,-3.04981,14.26,34.64,26551.25,26.27,16.32,final
-4.744322,137.396979,-4017.98,Point,91_0,91,0,3217,8144164.375,-281218.25,-4017.98,137.3969791,-4.74432197,5.2,4.26,-46.61,-0.81353,6.72,50.51,26601.76,26.32,16.35,final
-4.744159,137.396487,-4015.58,Point,91_258,91,258,3219,8144135.233,-281208.614,-4015.58,137.3964874,-4.74415941,6.47,6.17,-67.12,-1.1714,8.93,31.31,26633.07,26.35,16.37,final
-4.744041,137.396395,-4015.23,Point,91_390,91,390,3222,8144129.776,-281201.578,-4015.23,137.3963954,-4.74404071,-5.56,7.87,-145.09,-2.53232,9.62,14.91,26647.98,26.37,16.38,final
-4.744157,137.396317,-4014.48,Point,91_516,91,516,3247,8144125.1,-281208.465,-4014.48,137.3963165,-4.7441569,6.28,-9.41,-39.97,-0.69762,11.29,13.31,26661.29,26.38,16.39,final
-4.744375,137.396105,-4011.28,Point,91_660,91,660,3274,8144112.563,-281221.399,-4011.28,137.396105,-4.7443751,1.87,12.43,-143.07,-2.49699,12.57,18.57,26679.87,26.4,16.4,final
-4.744688,137.396054,-4009.05,Point,91_880,91,880,3277,8144109.55,-281239.96,-4009.05,137.3960541,-4.74468824,-3.83,1.11,145.95,2.54732,3.99,20.44,26700.31,26.42,16.41,final
-4.745029,137.395909,-4007.21,Point,91_1066,91,1066,3278,8144100.942,-281260.161,-4007.21,137.3959089,-4.74502904,0.39,3.3,-135.41,-2.36335,3.32,25.86,26726.17,26.44,16.43,final
-4.745433,137.395646,-4004.55,Point,91_1298,91,1298,3279,8144085.369,-281284.117,-4004.55,137.3956462,-4.74543319,-2.68,6.29,-170.03,-2.96759,6.83,29.6,26755.77,26.47,16.45,final
-4.745883,137.395412,-4000.96,Point,91_1544,91,1544,3280,8144071.511,-281310.76,-4000.96,137.3954124,-4.74588267,-0.33,9.17,-135.41,-2.36327,9.17,30.53,26786.3,26.5,16.47,final
-4.746558,137.395145,-3994.56,Point,91_1904,91,1904,3284,8144055.678,-281350.808,-3994.56,137.3951453,-4.74655831,2.07,13.53,-124.36,-2.17044,13.69,48.47,26834.77,26.55,16.5,final
-4.746653,137.394996,-3992,Point,91_2030,91,2030,3285,8144046.823,-281356.41,-3992,137.3949959,-4.74665282,2.07,13.61,-143.97,-2.51283,13.77,11.64,26846.41,26.56,16.5,final
-4.746753,137.395025,-3991.11,Point,91_2132,91,2132,3286,8144048.56,-281362.367,-3991.11,137.3950252,-4.74675332,1.32,11.54,-146.61,-2.55884,11.62,10.52,26856.93,26.57,16.51,final
-4.746479,137.394584,-3990.42,Point,91_2442,91,2442,3312,8144022.38,-281346.098,-3990.42,137.3945835,-4.74647885,9.27,6.41,-70.18,-1.22483,11.25,33.17,26890.1,26.61,16.53,final
-4.746417,137.394495,-3989.54,Point,91_2538,91,2538,3313,8144017.151,-281342.458,-3989.54,137.3944953,-4.74641744,-1.02,13.66,-97.98,-1.71016,13.69,7.09,26897.19,26.61,16.54,final
-4.747147,137.394598,-3984.09,Point,91_3000,91,3000,3318,8144023.229,-281385.705,-3984.09,137.3945978,-4.74714704,-1.75,16.99,-159.45,-2.78292,17.08,53.27,26950.45,26.67,16.57,final
-4.747486,137.394605,-3980.14,Point,91_3204,91,3204,3319,8144023.673,-281405.775,-3980.14,137.3946053,-4.74748563,-1.38,12.67,-161.37,-2.81647,12.74,22.45,26972.9,26.69,16.58,final
-4.747677,137.39433,-3976.57,Point,92_0,92,0,3322,8144007.35,-281417.113,-3976.57,137.39433,-4.74767691,9.01,-7.11,-0.62,-0.01084,11.46,25.39,26998.29,26.71,16.6,final
-4.747656,137.394312,-3975.44,Point,92_84,92,84,3324,8144006.276,-281415.888,-3975.44,137.3943118,-4.74765625,15.74,-8.77,-5,-0.08732,17.96,2.77,27001.06,26.72,16.6,final
-4.747908,137.394424,-3974.37,Point,92_270,92,270,3326,8144012.931,-281430.835,-3974.37,137.3944241,-4.74790841,-9.83,6.57,124.76,2.17754,11.81,17.6,27018.67,26.73,16.61,final
-4.748209,137.394694,-3975.19,Point,92_420,92,420,3329,8144028.9,-281448.681,-3975.19,137.3946935,-4.74820948,-6,-1.91,150,2.61808,6.3,24.85,27043.51,26.76,16.63,final
-4.748911,137.394614,-3973.11,Point,92_768,92,768,3331,8144024.179,-281490.238,-3973.11,137.3946139,-4.74891058,4.78,2.05,-149.2,-2.6041,5.2,45.14,27088.65,26.8,16.65,final
-4.74984,137.394364,-3968.64,Point,92_1230,92,1230,3333,8144009.343,-281545.343,-3968.64,137.3943636,-4.74984023,0.88,9.96,-167.06,-2.91577,10,59.6,27148.25,26.86,16.69,final
-4.750237,137.394172,-3964.65,Point,92_1494,92,1494,3345,8143997.965,-281568.865,-3964.65,137.3941716,-4.75023706,5.95,8.71,-133.59,-2.33164,10.54,30.87,27179.12,26.89,16.71,final
-4.750441,137.3941,-3962.17,Point,92_1656,92,1656,3347,8143993.7,-281580.95,-3962.17,137.3940997,-4.75044094,-0.15,14.34,164.32,2.86797,14.34,14.75,27193.86,26.91,16.72,final
-4.75109,137.393988,-3956.43,Point,92_1962,92,1962,3349,8143987.056,-281619.429,-3956.43,137.3939876,-4.75109011,-2.83,13.09,-167.23,-2.91876,13.39,40.71,27234.58,26.95,16.75,final
-4.751105,137.393985,-3956.02,Point,92_2002,92,2002,3351,8143986.873,-281620.29,-3956.02,137.3939845,-4.75110463,8,9.66,-107.94,-1.88396,12.51,1.26,27235.84,26.95,16.75,final
-4.751186,137.393592,-3954.79,Point,92_2254,92,2254,3353,8143963.6,-281625.134,-3954.79,137.3935919,-4.75118635,2.61,12.05,-150.85,-2.63288,12.32,25.18,27261.02,26.98,16.76,final
-4.751202,137.393583,-3954.7,Point,92_2272,92,2272,3354,8143963.043,-281626.085,-3954.7,137.3935825,-4.7512024,4.99,16.23,-150.31,-2.62332,16.96,1.14,27262.16,26.98,16.76,final
-4.751422,137.393909,-3952.22,Point,92_2566,92,2566,3356,8143982.382,-281639.11,-3952.22,137.3939087,-4.75142214,5.49,9.32,-142.75,-2.49144,10.81,29.33,27291.49,27.01,16.78,final
-4.751423,137.393862,-3951.99,Point,92_2650,92,2650,3359,8143979.637,-281639.145,-3951.99,137.3938624,-4.75142273,5.95,11.79,-164.28,-2.86722,13.18,3.65,27295.14,27.01,16.78,final
-4.75142,137.393863,-3951.97,Point,92_2656,92,2656,3361,8143979.69,-281638.964,-3951.97,137.3938633,-4.75141967,6.11,11.95,-164.25,-2.86676,13.4,0.19,27295.33,27.01,16.78,final
-4.751227,137.393711,-3954.62,Point,92_2864,92,2864,3363,8143970.663,-281627.57,-3954.62,137.393711,-4.75122745,10.32,10.76,-131.63,-2.29732,14.86,18.27,27313.6,27.03,16.79,final
-4.751249,137.393684,-3954.12,Point,92_2916,92,2916,3365,8143969.053,-281628.846,-3954.12,137.3936839,-4.75124898,8.82,15.94,-133.34,-2.32715,18.16,2.15,27315.75,27.03,16.8,final
-4.751245,137.393684,-3954.1,Point,92_3000,92,3000,3367,8143969.058,-281628.594,-3954.1,137.3936839,-4.75124473,11.37,17.01,-129.42,-2.25883,20.37,4.32,27320.08,27.03,16.8,final
-4.751182,137.393687,-3955.08,Point,92_3072,92,3072,3369,8143969.218,-281624.903,-3955.08,137.3936867,-4.75118246,-10.11,6.43,133.75,2.33443,11.97,5.3,27325.38,27.04,16.8,final
-4.751193,137.393623,-3954.88,Point,93_0,93,0,3372,8143965.428,-281625.556,-3954.88,137.3936227,-4.75119347,-4.86,13.99,173.1,3.02123,14.8,11.14,27336.51,27.05,16.81,final
-4.751148,137.393473,-3954.92,Point,93_166,93,166,3376,8143956.553,-281622.849,-3954.92,137.393473,-4.7511478,-6.25,-0.14,133.07,2.32244,6.25,12.75,27349.27,27.06,16.82,final
-4.750532,137.39409,-3961.45,Point,93_838,93,838,3379,8143993.135,-281586.337,-3961.45,137.3940902,-4.75053182,0.6,3.85,-164.9,-2.87813,3.89,77.48,27426.74,27.14,16.86,final
-4.749834,137.393676,-3965.09,Point,93_1274,93,1274,3381,8143968.555,-281544.993,-3965.09,137.3936755,-4.74983433,4.76,9.29,-88.87,-1.55116,10.43,53.39,27480.13,27.19,16.9,final
-4.749541,137.393416,-3964.62,Point,93_1568,93,1568,3383,8143953.19,-281527.607,-3964.62,137.3934163,-4.74954101,4.71,11.9,-89.92,-1.56932,12.78,24.67,27504.8,27.22,16.91,final
-4.749519,137.393124,-3962.22,Point,93_1748,93,1748,3386,8143935.853,-281526.301,-3962.22,137.3931238,-4.74951898,-1.62,10.34,-79.56,-1.38862,10.46,18.91,27523.71,27.24,16.92,final
-4.749334,137.393035,-3962.37,Point,93_1866,93,1866,3387,8143930.602,-281515.31,-3962.37,137.3930352,-4.74933356,-0.22,1.32,-51.97,-0.90713,1.34,13.25,27536.95777,27.25,16.93,final
-4.749175,137.392587,-3964.45,Point,93_2080,93,2080,3390,8143904.048,-281505.894,-3964.45,137.3925872,-4.7491747,11.09,-4.89,-104.36,-1.82144,12.11,28.47,27565.43,27.28,16.95,final
-4.749127,137.392508,-3964.72,Point,93_2164,93,2164,3393,8143899.37,-281503.054,-3964.72,137.3925083,-4.74912679,0.64,-0.3,-84.47,-1.47427,0.7,6.43,27571.86,27.29,16.95,final
-4.749157,137.392272,-3966.38,Point,93_2458,93,2458,3397,8143885.369,-281504.863,-3966.38,137.3922721,-4.74915731,7.11,-8.07,-81.56,-1.4235,10.74,29.54,27601.41,27.31,16.97,final
-4.749048,137.392061,-3968.21,Point,93_2566,93,2566,3400,8143872.836,-281498.392,-3968.21,137.3920606,-4.74904814,3.25,-11.64,-69.52,-1.21338,12.08,14.57,27615.98,27.33,16.98,final
-4.749038,137.392036,-3968.41,Point,93_2578,93,2578,3401,8143871.395,-281497.818,-3968.41,137.3920363,-4.74903846,6.07,-4.88,-69.74,-1.21711,7.78,1.97,27617.95,27.33,16.98,final
-4.749004,137.391977,-3969.01,Point,93_2626,93,2626,3403,8143867.865,-281495.77,-3969.01,137.3919768,-4.7490039,1.41,-1.69,-55.86,-0.97502,2.2,4.44,27622.39,27.33,16.98,final
-4.74896,137.391922,-3969.74,Point,93_2662,93,2662,3406,8143864.611,-281493.195,-3969.74,137.3919219,-4.74896046,-2.75,-10.43,-34.47,-0.6016,10.78,4.13,27626.52,27.34,16.99,final
-4.74858,137.391638,-3975.22,Point,93_2928,93,2928,3413,8143847.764,-281470.621,-3975.22,137.3916377,-4.74857963,6.64,-6.2,-105.57,-1.84253,9.07,30.09,27656.62,27.37,17.01,final
-4.748605,137.391391,-3975.6,Point,93_3078,93,3078,3415,8143833.124,-281472.105,-3975.6,137.3913907,-4.74860466,9.7,5.96,-118.47,-2.06772,11.37,15.53,27672.15,27.38,17.02,final
-4.748701,137.39116,-3976.12,Point,93_3240,93,3240,3417,8143819.44,-281477.814,-3976.12,137.3911598,-4.74870098,4.7,2.4,-142.64,-2.48948,5.28,15.24,27687.39,27.4,17.02,final
-4.748673,137.390954,-3977.51,Point,93_3408,93,3408,3420,8143807.259,-281476.176,-3977.51,137.3909543,-4.74867334,-3.22,11.57,150.2,2.62154,12,20.84,27708.23,27.42,17.04,final
-4.748718,137.391077,-3976.18,Point,94_0,94,0,3424,8143814.519,-281478.825,-3976.18,137.3910768,-4.74871803,11.67,6.84,-130.93,-2.28509,13.5,16.09,27724.32,27.44,17.05,final
-4.748606,137.3914,-3975.51,Point,94_186,94,186,3435,8143833.699,-281472.214,-3975.51,137.3914004,-4.7486065,9.99,5.88,-120.04,-2.09516,11.57,21.37,27745.69,27.46,17.06,final
-4.748985,137.391942,-3969.3,Point,94_556,94,556,3436,8143865.828,-281494.658,-3969.3,137.3919424,-4.74898514,2.04,5.22,178.64,3.11777,5.6,45.68,27791.37,27.5,17.09,final
-4.748978,137.391942,-3969.38,Point,94_574,94,574,3437,8143865.808,-281494.231,-3969.38,137.3919421,-4.74897794,6.26,6.27,179.62,3.135,8.85,0.47,27791.84,27.5,17.09,final
-4.749087,137.391971,-3968.26,Point,94_634,94,634,3440,8143867.527,-281500.705,-3968.26,137.3919711,-4.74908716,-0.05,8.37,161.77,2.82338,8.37,6.85,27798.69,27.51,17.09,final
-4.749115,137.392217,-3967,Point,94_910,94,910,3444,8143882.098,-281502.338,-3967,137.3922169,-4.74911471,3.44,12.28,119.96,2.09371,12.75,23.74,27822.44,27.53,17.11,final
-4.749127,137.392228,-3967.15,Point,94_964,94,964,3447,8143882.766,-281503.078,-3967.15,137.3922282,-4.7491272,1.55,8.26,115.29,2.01216,8.4,3.41,27825.84,27.54,17.11,final
-4.749277,137.392411,-3964.35,Point,94_1102,94,1102,3449,8143893.599,-281511.974,-3964.35,137.3924109,-4.74927728,-0.15,11.35,161.5,2.81878,11.35,14.63,27840.47,27.55,17.12,final
-4.74935,137.392998,-3962.3,Point,94_1418,94,1418,3454,8143928.391,-281516.26,-3962.3,137.3929979,-4.74934958,-2.47,5.79,-169.53,-2.95893,6.3,37.18,27877.65,27.59,17.14,final
-4.749465,137.393103,-3961.97,Point,94_1578,94,1578,3456,8143934.596,-281523.107,-3961.97,137.3931026,-4.7494651,-2.98,-11.12,167.63,2.92576,11.5,10.23,27887.88,27.6,17.15,final
